Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
,,,,,
,,,,,
Banco Central de Honduras,,,,,
Departamento de Operaciones Cambiarias,,,,,
"Ingresos por Remesas Familiares, Según  Municipio, 2020-2025",,,,,
(en USD),,,,,
,,,,,
AÑO,Mes,Departamento,Municipio,Monto,Beneficiario 
2020,Octubre,Ocotepeque,La Encarnacion,499867.96,567
2020,Octubre,Ocotepeque,Concepcion,170955.48,320
2020,Octubre,Ocotepeque,Sinuapa,136462.3,230
2020,Octubre,Ocotepeque,Belen de Gualcho,86967.94,177
2020,Octubre,Ocotepeque,La Labor,5825.68,10
2020,Octubre,Ocotepeque,Sensenti,2275.05,5
2020,Octubre,Ocotepeque,San Jorge,1568.81,1
2020,Octubre,Ocotepeque,Lucerna,781.0600000000001,3
2020,Octubre,Ocotepeque,San Francisco del Valle,309.77,2
2020,Octubre,Ocotepeque,San Fernando,149.7,1
2020,Octubre,Colón,Trujillo,14813235.77999999,20626
2020,Octubre,Colón,Tocoa,1732957.36,4893
2020,Octubre,Colón,Saba,1619787.43,4747
2020,Octubre,Colón,Sonaguera,1061827.65,3348
2020,Octubre,Colón,Balfate,224675.28,396
2020,Octubre,Colón,Iriona,94819.74,180
2020,Octubre,Colón,Bonito Oriental,65046.99000000001,189
2020,Octubre,Colón,Santa Rosa de Aguan,27167.17,72
2020,Octubre,Colón,Santa Fe,25337.88,88
2020,Octubre,Choluteca,Choluteca,15659413.51999999,28041
2020,Octubre,Choluteca,San Marcos de Colon,445879.9,1298
2020,Octubre,Choluteca,Apacilagua,59935.59,137
2020,Octubre,Choluteca,Marcovia,24839.65,48
2020,Octubre,Choluteca,Concepcion de Maria,18529.17,51
2020,Octubre,Choluteca,Orocuina,2354.97,4
2020,Octubre,Choluteca,El Corpus,1841.09,5
2020,Octubre,Choluteca,Santa Ana de Yusguare,1530.59,1
2020,Octubre,Choluteca,El Triunfo,451.87,2
2020,Octubre,Choluteca,Namasigue,354.4,2
2020,Octubre,Choluteca,Duyure,57.08,1
2020,Octubre,Copán,Santa Rosa de Copan,10766249.18,15605
2020,Octubre,Copán,Nueva Arcadia,1960002.489999999,5598
2020,Octubre,Copán,Copan Ruinas,413979.23,612
2020,Octubre,Copán,Corquin,218740.81,356
2020,Octubre,Copán,Cucuyagua,10202.25,25
2020,Octubre,Copán,Florida,8540.86,87
2020,Octubre,Copán,Cabañas,7912.2,13
2020,Octubre,Copán,Santa Rita,7803.66,46
2020,Octubre,Copán,Concepcion,6390.22,11
2020,Octubre,Copán,San Jose,2941.4,7
2020,Octubre,Copán,San Antonio,2780.05,3
2020,Octubre,Copán,Dulce Nombre,2760.39,15
2020,Octubre,Copán,San Pedro,2484,3
2020,Octubre,Copán,La Jigua,1299.35,3
2020,Octubre,Copán,Trinidad de Copan,819.56,1
2020,Octubre,Copán,Dolores,800,1
2020,Octubre,Copán,San Nicolas,778.32,3
2020,Octubre,Copán,San Juan de Opoa,600,1
2020,Octubre,Copán,San Jeronimo,255.84,1
2020,Octubre,Copán,La Union,99.8,1
2020,Octubre,Copán,El Paraiso,84.83,1
2020,Octubre,Yoro,El Progreso,5401896.940000013,16286
2020,Octubre,Yoro,Yoro,2099368.220000002,5757
2020,Octubre,Yoro,Morazan,1935978.48,5195
2020,Octubre,Yoro,Olanchito,1332449.89,4445
2020,Octubre,Yoro,Santa Rita,1302727.13,4368
2020,Octubre,Yoro,El Negrito,6115.94,11
2020,Octubre,Yoro,Victoria,2411.6,2
2020,Octubre,Yoro,Arenal,443.8,3
2020,Octubre,Yoro,Sulaco,226.56,3
2020,Octubre,Valle,Nacaome,8735825.07000001,15478
2020,Octubre,Valle,San Lorenzo,2746247.760000003,6560
2020,Octubre,Valle,Alianza,194229.88,409
2020,Octubre,Valle,Amapala,48967.62000000001,133
2020,Octubre,Valle,Langue,4455.610000000001,6
2020,Octubre,Valle,San Francisco de Coray,2765.83,4
2020,Octubre,Valle,Caridad,2268.59,3
2020,Octubre,Valle,Goascoran,2103.58,7
2020,Octubre,Valle,Aramecina,984,1
2020,Octubre,Olancho,Juticalpa,8848423.87,16868
2020,Octubre,Olancho,Catacamas,1858825.6,5609
2020,Octubre,Olancho,Dulce Nombre de Culmi,622253.84,1425
2020,Octubre,Olancho,Campamento,159787.09,289
2020,Octubre,Olancho,Silca,32923.41,61
2020,Octubre,Olancho,San Esteban,31435.77,37
2020,Octubre,Olancho,Manto,2980.32,6
2020,Octubre,Olancho,San Francisco de la Paz,2457.8,4
2020,Octubre,Olancho,Guayape,1875.47,4
2020,Octubre,Olancho,Salama,1789.72,1
2020,Octubre,Olancho,El Rosario,1250,1
2020,Octubre,Olancho,Santa Maria del Real,1216.56,3
2020,Octubre,Olancho,Gualaco,1137.98,3
2020,Octubre,Olancho,San Francisco de Becerra,1000,1
2020,Octubre,Olancho,Patuca,991.64,2
2020,Octubre,Olancho,Concordia,898.2,1
2020,Octubre,Olancho,Guarizama,549.62,1
2020,Octubre,Olancho,Mangulile,297.66,3
2020,Octubre,Olancho,Esquipulas del Norte,240.9,2
2020,Octubre,El Paraíso,Yuscaran,4460161.4,6380
2020,Octubre,El Paraíso,Danli,3402046.150000002,8096
2020,Octubre,El Paraíso,Trojes,207882.21,461
2020,Octubre,El Paraíso,Teupasenti,193239,306
2020,Octubre,El Paraíso,Alauca,78734.95000000001,155
2020,Octubre,El Paraíso,El Paraiso,55292.98,163
2020,Octubre,El Paraíso,Oropoli,2780.59,6
2020,Octubre,El Paraíso,Guinope,2249.38,5
2020,Octubre,El Paraíso,Liure,1783.51,2
2020,Octubre,El Paraíso,San Antonio de Flores,1151.52,2
2020,Octubre,El Paraíso,Soledad,1090.79,2
2020,Octubre,El Paraíso,Moroceli,933.9599999999999,3
2020,Octubre,El Paraíso,San Matias,221.41,1
2020,Octubre,El Paraíso,Potrerillos,129.42,1
2020,Octubre,El Paraíso,Jacaleapa,102.91,2
2020,Octubre,Santa Bárbara,Santa Barbara,3670661.19,7010
2020,Octubre,Santa Bárbara,Quimistan,1205272.69,3109
2020,Octubre,Santa Bárbara,Azacualpa,597464.35,941
2020,Octubre,Santa Bárbara,Arada,110992.05,219
2020,Octubre,Santa Bárbara,Atima,58082.97,110
2020,Octubre,Santa Bárbara,Macuelizo,33209.14,71
2020,Octubre,Santa Bárbara,San Marcos,16184.61,31
2020,Octubre,Santa Bárbara,San Jose de Colinas,10760.11,32
2020,Octubre,Santa Bárbara,San Pedro Zacapa,10570.56,23
2020,Octubre,Santa Bárbara,Naranjito,6876.309999999999,46
2020,Octubre,Santa Bárbara,Las Vegas,6526.469999999999,11
2020,Octubre,Santa Bárbara,San Luis,6264.32,7
2020,Octubre,Santa Bárbara,San Nicolas,6010.349999999999,6
2020,Octubre,Santa Bárbara,Ceguaca,4787.89,3
2020,Octubre,Santa Bárbara,Trinidad,2308.88,3
2020,Octubre,Santa Bárbara,Gualala,2164.7,2
2020,Octubre,Santa Bárbara,San Vicente Centenario,1998.54,3
2020,Octubre,Santa Bárbara,San Francisco de Ojuera,1887.99,5
2020,Octubre,Santa Bárbara,Proteccion,1668.67,2
2020,Octubre,Santa Bárbara,Nueva Celilac,1618.49,3
2020,Octubre,Santa Bárbara,Ilama,1605.81,3
2020,Octubre,Santa Bárbara,Nueva Frontera,1077,3
2020,Octubre,Santa Bárbara,El Nispero,855.21,2
2020,Octubre,Santa Bárbara,Petoa,698.8,4
2020,Octubre,Santa Bárbara,Concepcion del Norte,582.97,3
2020,Octubre,Santa Bárbara,Santa Rita,450,1
2020,Octubre,Santa Bárbara,Chinda,118.71,1
2020,Octubre,Intibucá,La Esperanza,2574132.029999999,4851
2020,Octubre,Intibucá,Jesus de Otoro,194847.31,708
2020,Octubre,Intibucá,Intibuca,110833.01,206
2020,Octubre,Intibucá,Camasca,84440.13,234
2020,Octubre,Intibucá,Colomoncagua,21079.01,66
2020,Octubre,Intibucá,San Juan,11114,24
2020,Octubre,Intibucá,Masaguara,1986.98,3
2020,Octubre,Intibucá,Yamaranguila,1709.35,4
2020,Octubre,Intibucá,Concepcion,1476,1
2020,Octubre,Intibucá,San Miguelito,817.8399999999999,1
2020,Octubre,Intibucá,San Marcos de la Sierra,766.28,3
2020,Octubre,Intibucá,Magdalena,500,1
2020,Octubre,Islas de la Bahía,Roatan,2192963.32,4198
2020,Octubre,Islas de la Bahía,Guanaja,22793.71,96
2020,Octubre,Islas de la Bahía,Jose Santos Guardiola,199.6,1
2020,Octubre,Lempira,Gracias,1481537.94,3137
2020,Octubre,Lempira,Lepaera,229760.9,345
2020,Octubre,Lempira,Valladolid,4796.45,4
2020,Octubre,Lempira,Piraera,3681.03,3
2020,Octubre,Lempira,San Francisco,3500.46,4
2020,Octubre,Lempira,Gualcinse,3349.69,4
2020,Octubre,Lempira,San Sebastian,2079.83,4
2020,Octubre,Lempira,San Rafael,2024.84,2
2020,Octubre,Lempira,Cololaca,1804.52,3
2020,Octubre,Lempira,La Iguala,1527.71,2
2020,Octubre,Lempira,Belen,1514.34,1
2020,Octubre,Lempira,San Marcos de Caiquin,1492.09,3
2020,Octubre,Lempira,San Andres,1468.38,4
2020,Octubre,Lempira,La Union,1400,1
2020,Octubre,Lempira,La Virtud,984,1
2020,Octubre,Lempira,Erandique,899.73,4
2020,Octubre,Lempira,Guarita,735.74,2
2020,Octubre,Lempira,La Campa,409.28,1
2020,Octubre,Lempira,San Juan Guarita,299.4,1
2020,Octubre,Lempira,Las Flores,265.5,2
2020,Octubre,Lempira,Virginia,200,1
2020,Octubre,La Paz,La Paz,935332.76,1028
2020,Octubre,La Paz,Marcala,431554.46,1490
2020,Octubre,La Paz,Santiago Puringla,5937.74,12
2020,Octubre,La Paz,Cabañas,2673.6,2
2020,Octubre,La Paz,Santa Maria,2247.57,4
2020,Octubre,La Paz,Aguanqueterique,2104.77,3
2020,Octubre,La Paz,Cane,1981.08,3
2020,Octubre,La Paz,San Antonio del Norte,1689.01,2
2020,Octubre,La Paz,San Jose,1658,4
2020,Octubre,La Paz,Chinacla,1500,3
2020,Octubre,La Paz,San Juan,1476,1
2020,Octubre,La Paz,Santa Ana,1307.54,3
2020,Octubre,La Paz,Mercedes de Oriente,998,1
2020,Octubre,La Paz,Santa Elena,390.51,1
2020,Octubre,La Paz,Yarula,178.67,1
2020,Octubre,Gracias a Dios,Puerto Lempira,1025853.33,1138
2024,Octubre,Francisco Morazán,Distrito Central,503098700,791118
2020,Noviembre,Francisco Morazán,Talanga,1249495.31,3031
2020,Noviembre,Francisco Morazán,Guaimaca,939032.0299999999,2623
2020,Noviembre,Francisco Morazán,Alubaren,210499.16,508
2020,Noviembre,Francisco Morazán,Valle de Angeles,17563.8,36
2020,Noviembre,Francisco Morazán,San Antonio de Oriente,4224.98,19
2020,Noviembre,Francisco Morazán,Cedros,3864.38,7
2020,Noviembre,Francisco Morazán,Villa de San Francisco,2761.450000000001,3
2020,Noviembre,Francisco Morazán,El Porvenir,2485,2
2020,Noviembre,Francisco Morazán,Vallecillo,1780.32,2
2020,Noviembre,Francisco Morazán,San Ignacio,1600,2
2020,Noviembre,Francisco Morazán,Reitoca,1445.01,2
2020,Noviembre,Francisco Morazán,San Miguelito,1124.81,2
2020,Noviembre,Francisco Morazán,Santa Lucia,1094.14,8
2020,Noviembre,Francisco Morazán,La Venta,984,1
2020,Noviembre,Francisco Morazán,San Juan de Flores,876.79,4
2020,Noviembre,Francisco Morazán,La Libertad,798.4,1
2020,Noviembre,Francisco Morazán,Nueva Armenia,657.96,1
2020,Noviembre,Francisco Morazán,Maraita,369.71,3
2020,Noviembre,Francisco Morazán,Santa Ana,354.15,2
2020,Noviembre,Francisco Morazán,Orica,262,1
2020,Noviembre,Francisco Morazán,Curaren,123.32,1
2020,Noviembre,Francisco Morazán,Marale,100,1
2020,Noviembre,Francisco Morazán,Sabana Grande,61.66,1
2020,Noviembre,Cortés,San Pedro Sula,99751665.92997494,245196
2020,Noviembre,Cortés,Choloma,6205911.950000023,20407
2020,Noviembre,Cortés,Villanueva,5262161.250000021,17806
2020,Noviembre,Cortés,Puerto Cortes,4107734.060000012,12754
2020,Noviembre,Cortés,Santa Cruz de Yojoa,1618515.820000001,5262
2020,Noviembre,Cortés,Omoa,1066027.59,2977
2020,Noviembre,Cortés,La Lima,462021.9300000001,2002
2020,Noviembre,Cortés,San Manuel,113890.68,261
2020,Noviembre,Cortés,San Antonio de Cortes,18209.28,58
2020,Noviembre,Cortés,Potrerillos,14662.56,50
2020,Noviembre,Cortés,San Francisco de Yojoa,1190.6,4
2020,Noviembre,Cortés,Pimienta,997.3299999999999,7
2020,Noviembre,Atlántida,La Ceiba,23879427.9899998,57466
2020,Noviembre,Atlántida,Tela,2840322.580000004,8323
2020,Noviembre,Atlántida,La Masica,1189627.84,3490
2020,Noviembre,Atlántida,Jutiapa,6158.83,30
2020,Noviembre,Atlántida,Arizona,5274.04,11
2020,Noviembre,Atlántida,El Porvenir,4610.84,5
2020,Noviembre,Atlántida,San Francisco,2852.15,6
2020,Noviembre,Atlántida,Esparta,670.65,3
2020,Noviembre,Comayagua,Comayagua,18228156.21999995,30542
2020,Noviembre,Comayagua,Siguatepeque,3875854.750000007,10304
2020,Noviembre,Comayagua,Las Lajas,841547.9900000001,1069
2020,Noviembre,Comayagua,Taulabe,514700.2499999999,1599
2020,Noviembre,Comayagua,San Jeronimo,439475.36,561
2020,Noviembre,Comayagua,La Libertad,268792.36,999
2020,Noviembre,Comayagua,Ajuterique,118757.09,241
2020,Noviembre,Comayagua,Villa de San Antonio,41719.00999999999,142
2020,Noviembre,Comayagua,El Rosario,1112,2
2020,Noviembre,Comayagua,Lamani,1053.8,2
2020,Noviembre,Comayagua,La Trinidad,881.3,3
2020,Noviembre,Comayagua,Esquias,823,1
2020,Noviembre,Comayagua,Ojo de Agua,441.31,4
2020,Noviembre,Comayagua,Meambar,206.05,1
2020,Noviembre,Comayagua,Lejamani,199.6,1
2020,Noviembre,Comayagua,Minas de Oro,182.06,2
2020,Noviembre,Comayagua,Humuya,170,1
2020,Noviembre,Ocotepeque,Nueva Ocotepeque,17139789.72999997,23104
2020,Noviembre,Ocotepeque,San Marcos,897370.23,1778
2020,Noviembre,Ocotepeque,La Encarnacion,491852.95,610
2020,Noviembre,Ocotepeque,Concepcion,201802.84,355
2020,Noviembre,Ocotepeque,Sinuapa,114225.12,241
2020,Noviembre,Ocotepeque,La Labor,7472.97,14
2020,Noviembre,Ocotepeque,San Jorge,1910.92,1
2020,Noviembre,Ocotepeque,San Francisco del Valle,1746.5,1
2020,Noviembre,Ocotepeque,Sensenti,1744.84,2
2020,Noviembre,Ocotepeque,Dolores Merendon,820,1
2020,Noviembre,Ocotepeque,Lucerna,257.21,2
2020,Noviembre,Ocotepeque,Fraternidad,150,1
2020,Noviembre,Ocotepeque,Santa Fe,60,1
2020,Noviembre,Ocotepeque,Belen de Gualcho,51.08,1
2020,Noviembre,Colón,Trujillo,13232610.09999999,21018
2020,Noviembre,Colón,Tocoa,1856792.930000002,5508
2020,Noviembre,Colón,Saba,1820466.610000001,5335
2020,Noviembre,Colón,Sonaguera,1254886.12,3847
2020,Noviembre,Colón,Iriona,113885.18,299
2020,Noviembre,Colón,Bonito Oriental,26562.4,136
2020,Noviembre,Colón,Santa Fe,8165.889999999999,28
2020,Noviembre,Colón,Balfate,98.4,1
2020,Noviembre,Choluteca,Choluteca,15651604.30999993,30241
2020,Noviembre,Choluteca,San Marcos de Colon,449113.8999999999,1313
2020,Noviembre,Choluteca,Marcovia,35514.3,77
2020,Noviembre,Choluteca,El Corpus,3211.89,5
2020,Noviembre,Choluteca,Orocuina,1236.5,2
2020,Noviembre,Choluteca,Namasigue,1123.27,2
2020,Noviembre,Choluteca,San Jose,822.76,1
2020,Noviembre,Choluteca,El Triunfo,205.53,1
2020,Noviembre,Choluteca,Concepcion de Maria,158.75,2
2020,Noviembre,Yoro,El Progreso,7397169.330000035,23149
2020,Noviembre,Yoro,Yoro,2252419.040000003,6669
2020,Noviembre,Yoro,Morazan,1915532.230000001,5208
2020,Noviembre,Yoro,Santa Rita,1688200.800000001,5612
2020,Noviembre,Yoro,Olanchito,1328500.7,4650
2020,Noviembre,Yoro,El Negrito,2736.81,8
2020,Noviembre,Yoro,Jocon,1905.44,2
2020,Noviembre,Yoro,Yorito,1750.7,2
2020,Noviembre,Yoro,Sulaco,834.0999999999999,3
2020,Noviembre,Yoro,Victoria,650,1
2020,Noviembre,Copán,Santa Rosa de Copan,9362774.990000004,15169
2020,Noviembre,Copán,Nueva Arcadia,2048248.650000001,6124
2020,Noviembre,Copán,Copan Ruinas,336112.26,609
2020,Noviembre,Copán,Corquin,182006.43,302
2020,Noviembre,Copán,Cucuyagua,11778.58,20
2020,Noviembre,Copán,Santa Rita,7072.6,25
2020,Noviembre,Copán,Florida,3804.61,37
2020,Noviembre,Copán,Cabañas,3346.29,5
2020,Noviembre,Copán,Dulce Nombre,3150.08,10
2020,Noviembre,Copán,San Jose,1608.31,3
2020,Noviembre,Copán,La Jigua,1241.09,4
2020,Noviembre,Copán,San Agustin,1200,2
2020,Noviembre,Copán,San Jeronimo,1165.49,3
2020,Noviembre,Copán,El Paraiso,710.58,1
2020,Noviembre,Copán,Concepcion,595.29,2
2020,Noviembre,Copán,San Juan de Opoa,500,1
2020,Noviembre,Copán,San Antonio,492,1
2020,Noviembre,Copán,San Pedro,200,1
2020,Noviembre,Olancho,Juticalpa,8352398.130000005,18349
2020,Noviembre,Olancho,Catacamas,1940688.430000002,5945
2020,Noviembre,Olancho,Dulce Nombre de Culmi,598306.7100000001,1344
2020,Noviembre,Olancho,Campamento,155381.46,290
2020,Noviembre,Olancho,San Esteban,29582.33,62
2020,Noviembre,Olancho,Silca,20556.06,53
2020,Noviembre,Olancho,Guayape,2636.389999999999,4
2020,Noviembre,Olancho,La Union,984,1
2020,Noviembre,Olancho,Guarizama,761,2
2020,Noviembre,Olancho,Santa Maria del Real,551.52,2
2020,Noviembre,Olancho,Mangulile,469.43,3
2020,Noviembre,Olancho,Gualaco,349.3,2
2020,Noviembre,Olancho,Patuca,332.52,1
2020,Noviembre,Olancho,San Francisco de la Paz,257.28,2
2020,Noviembre,Olancho,Guata,140,1
2020,Noviembre,Olancho,Yocon,109.78,1
2020,Noviembre,Valle,Nacaome,7575834.820000015,15376
2020,Noviembre,Valle,San Lorenzo,3040626.240000003,7198
2020,Noviembre,Valle,Langue,3743.19,7
2020,Noviembre,Valle,San Francisco de Coray,2450.52,3
2020,Noviembre,Valle,Aramecina,1837.08,3
2020,Noviembre,Valle,Goascoran,1164.58,2
2020,Noviembre,Valle,Alianza,1097.8,1
2020,Noviembre,Valle,Amapala,200,1
2020,Noviembre,El Paraíso,Yuscaran,4136160.350000002,6388
2020,Noviembre,El Paraíso,Danli,3851723.460000003,8955
2020,Noviembre,El Paraíso,Trojes,229536.6499999999,546
2020,Noviembre,El Paraíso,Teupasenti,200868.28,336
2020,Noviembre,El Paraíso,El Paraiso,59404.27,154
2020,Noviembre,El Paraíso,Alauca,54089.51999999999,102
2020,Noviembre,El Paraíso,Guinope,3897.63,6
2020,Noviembre,El Paraíso,Oropoli,1524.77,1
2020,Noviembre,El Paraíso,Yauyupe,582.95,1
2020,Noviembre,El Paraíso,Soledad,500,1
2020,Noviembre,El Paraíso,San Antonio de Flores,430.62,1
2020,Noviembre,Santa Bárbara,Santa Barbara,3727669.080000005,7626
2020,Noviembre,Santa Bárbara,Quimistan,1161292.38,3305
2020,Noviembre,Santa Bárbara,Azacualpa,552812.98,1118
2020,Noviembre,Santa Bárbara,Macuelizo,35172.19,89
2020,Noviembre,Santa Bárbara,San Marcos,9809.36,21
2020,Noviembre,Santa Bárbara,San Jose de Colinas,6907.330000000001,29
2020,Noviembre,Santa Bárbara,Naranjito,3985.35,31
2020,Noviembre,Santa Bárbara,Las Vegas,3764.23,8
2020,Noviembre,Santa Bárbara,San Pedro Zacapa,3575.86,19
2020,Noviembre,Santa Bárbara,Atima,3553.91,9
2020,Noviembre,Santa Bárbara,San Nicolas,2995.14,7
2020,Noviembre,Santa Bárbara,Trinidad,1870.19,3
2020,Noviembre,Santa Bárbara,Proteccion,1795.38,3
2020,Noviembre,Santa Bárbara,Ilama,1659.68,2
2020,Noviembre,Santa Bárbara,Concepcion del Sur,1522,1
2020,Noviembre,Santa Bárbara,San Luis,1373.74,4
2020,Noviembre,Santa Bárbara,San Francisco de Ojuera,1031.43,4
2020,Noviembre,Santa Bárbara,Gualala,998,1
2020,Noviembre,Santa Bárbara,Nueva Celilac,828.37,5
2020,Noviembre,Santa Bárbara,Arada,787.51,3
2020,Noviembre,Santa Bárbara,Nueva Frontera,766.91,3
2020,Noviembre,Santa Bárbara,Ceguaca,749.89,1
2020,Noviembre,Santa Bárbara,Petoa,500,1
2020,Noviembre,Santa Bárbara,San Vicente Centenario,499,1
2020,Noviembre,Santa Bárbara,Santa Rita,450,1
2020,Noviembre,Santa Bárbara,Concepcion del Norte,350,1
2020,Noviembre,Santa Bárbara,El Nispero,114.73,1
2020,Noviembre,Intibucá,La Esperanza,2540636.290000001,5229
2020,Noviembre,Intibucá,Jesus de Otoro,208849.49,732
2020,Noviembre,Intibucá,Intibuca,85424.18000000001,185
2020,Noviembre,Intibucá,San Juan,8360.92,22
2020,Noviembre,Intibucá,Concepcion,1902.97,3
2020,Noviembre,Intibucá,Yamaranguila,980.45,3
2020,Noviembre,Intibucá,San Antonio,900,2
2020,Noviembre,Intibucá,Masaguara,766.35,3
2020,Noviembre,Intibucá,Santa Lucia,400,2
2020,Noviembre,Intibucá,San Marcos de la Sierra,303.6,2
2020,Noviembre,Intibucá,Camasca,270.33,2
2020,Noviembre,Intibucá,Colomoncagua,200,1
2020,Noviembre,Islas de la Bahía,Roatan,2239885.98,4572
2020,Noviembre,Islas de la Bahía,Guanaja,30138.63,75
2020,Noviembre,Islas de la Bahía,Jose Santos Guardiola,108.63,1
2020,Noviembre,Lempira,Gracias,1441032.04,3169
2020,Noviembre,Lempira,Lepaera,192492.88,298
2020,Noviembre,Lempira,Mapulaca,4322.6,4
2020,Noviembre,Lempira,San Andres,3798.59,5
2020,Noviembre,Lempira,Cololaca,2974.2,3
2020,Noviembre,Lempira,Guarita,2682.49,2
2020,Noviembre,Lempira,Piraera,2622.86,3
2020,Noviembre,Lempira,San Rafael,1997.28,1
2020,Noviembre,Lempira,La Virtud,1700,2
2020,Noviembre,Lempira,La Campa,1412.1,2
2020,Noviembre,Lempira,Virginia,1336.3,2
2020,Noviembre,Lempira,Valladolid,1262.2,3
2020,Noviembre,Lempira,San Francisco,1092.9,2
2020,Noviembre,Lempira,Gualcinse,1041.39,2
2020,Noviembre,Lempira,Candelaria,679.92,1
2020,Noviembre,Lempira,San Manuel de Colohete,574.41,2
2020,Noviembre,Lempira,Talgua,337.76,1
2020,Noviembre,Lempira,Erandique,253.42,2
2020,Noviembre,Lempira,La Iguala,251.9,2
2020,Noviembre,Lempira,San Marcos de Caiquin,124.79,1
2020,Noviembre,La Paz,La Paz,832323.25,1039
2020,Noviembre,La Paz,Marcala,463036.5499999999,1474
2020,Noviembre,La Paz,Santa Ana,3254.49,4
2020,Noviembre,La Paz,Chinacla,2996,2
2020,Noviembre,La Paz,Santiago Puringla,2878.49,8
2020,Noviembre,La Paz,Aguanqueterique,2587.4,3
2020,Noviembre,La Paz,Santa Elena,2383.86,4
2020,Noviembre,La Paz,San Antonio del Norte,1476,1
2020,Noviembre,La Paz,Yarula,1133.41,1
2020,Noviembre,La Paz,Santa Maria,1129.75,2
2020,Noviembre,La Paz,Guajiquiro,818.36,2
2020,Noviembre,La Paz,Cabañas,302,2
2020,Noviembre,La Paz,San Jose,139.72,1
2020,Noviembre,Gracias a Dios,Puerto Lempira,995456.5499999998,1159
2020,Noviembre,Gracias a Dios,Juan Francisco Bulnes,250,1
2023,Mayo,Francisco Morazán,Distrito Central,501329200.00000006,738909
2020,Diciembre,Francisco Morazán,Talanga,1499429.49,3636
2020,Diciembre,Francisco Morazán,Guaimaca,956562.2300000002,2867
2020,Diciembre,Francisco Morazán,Alubaren,214149.47,580
2020,Diciembre,Francisco Morazán,Valle de Angeles,21485.29,55
2020,Diciembre,Francisco Morazán,San Ignacio,2622.92,3
2020,Diciembre,Francisco Morazán,San Antonio de Oriente,1868,11
2020,Diciembre,Francisco Morazán,Santa Lucia,1150,4
2020,Diciembre,Francisco Morazán,La Libertad,1133.7,3
2020,Diciembre,Francisco Morazán,Cedros,1107.48,2
2020,Diciembre,Francisco Morazán,Villa de San Francisco,946.86,3
2020,Diciembre,Francisco Morazán,Vallecillo,730.9,1
2020,Diciembre,Francisco Morazán,Nueva Armenia,661.14,1
2020,Diciembre,Francisco Morazán,Ojojona,481.67,2
2020,Diciembre,Francisco Morazán,Santa Ana,414.73,1
2020,Diciembre,Francisco Morazán,Reitoca,222.07,2
2020,Diciembre,Francisco Morazán,San Juan de Flores,163.07,1
2020,Diciembre,Francisco Morazán,San Buenaventura,136.01,1
2020,Diciembre,Francisco Morazán,La Venta,54.06,1
2020,Diciembre,Francisco Morazán,Tatumbla,42.01,1
2020,Diciembre,Cortés,San Pedro Sula,107333140.9599772,248432
2020,Diciembre,Cortés,Choloma,6441356.610000016,19085
2020,Diciembre,Cortés,Villanueva,5235181.180000018,16248
2020,Diciembre,Cortés,Puerto Cortes,4643792.660000013,13162
2020,Diciembre,Cortés,La Lima,1881421.650000001,5809
2020,Diciembre,Cortés,Santa Cruz de Yojoa,1800511.14,5668
2020,Diciembre,Cortés,Omoa,1198604.55,3269
2020,Diciembre,Cortés,San Manuel,93484.47,206
2020,Diciembre,Cortés,Potrerillos,16085.26,61
2020,Diciembre,Cortés,San Antonio de Cortes,14358.48,59
2020,Diciembre,Cortés,Pimienta,3196.09,8
2020,Diciembre,Cortés,San Francisco de Yojoa,780.65,3
2020,Diciembre,Atlántida,La Ceiba,27606283.74000007,64222
2020,Diciembre,Atlántida,Tela,3651812.760000008,9149
2020,Diciembre,Atlántida,La Masica,1410857.19,3962
2020,Diciembre,Atlántida,Jutiapa,6705.860000000001,36
2020,Diciembre,Atlántida,Arizona,2893.85,5
2020,Diciembre,Atlántida,San Francisco,165.67,1
2020,Diciembre,Atlántida,El Porvenir,97,1
2020,Diciembre,Comayagua,Comayagua,19934541.03999998,33145
2020,Diciembre,Comayagua,Siguatepeque,4616103.810000007,11560
2020,Diciembre,Comayagua,Las Lajas,760988.45,1008
2020,Diciembre,Comayagua,Taulabe,560740.9,1743
2020,Diciembre,Comayagua,San Jeronimo,423708.77,588
2020,Diciembre,Comayagua,La Libertad,301093.2,1163
2020,Diciembre,Comayagua,Ajuterique,121386.01,249
2020,Diciembre,Comayagua,Villa de San Antonio,45806.82,131
2020,Diciembre,Comayagua,Humuya,1310,2
2020,Diciembre,Comayagua,Minas de Oro,824.11,2
2020,Diciembre,Comayagua,Lamani,703,3
2020,Diciembre,Comayagua,San Sebastian,640,1
2020,Diciembre,Comayagua,Lejamani,137.64,1
2020,Diciembre,Comayagua,Ojo de Agua,129.69,1
2020,Diciembre,Comayagua,Meambar,111.29,1
2020,Diciembre,Colón,Trujillo,14872572.87,23803
2020,Diciembre,Colón,Tocoa,2133470.340000001,6245
2020,Diciembre,Colón,Saba,2009958.690000001,5728
2020,Diciembre,Colón,Sonaguera,1419025.15,4268
2020,Diciembre,Colón,Iriona,295173.4399999999,674
2020,Diciembre,Colón,Bonito Oriental,31456.83,191
2020,Diciembre,Colón,Santa Fe,9951,52
2020,Diciembre,Colón,Balfate,413,1
2020,Diciembre,Ocotepeque,Nueva Ocotepeque,17525247.45000002,26072
2020,Diciembre,Ocotepeque,San Marcos,963361.0299999998,2001
